x,y,z
182275.13,527028.48,33.53
182275.13,526938.48,35.49
182275.13,526848.48,32.08
182275.13,526758.48,26.84
182275.13,526668.48,26.58
182275.13,526578.48,31.71
182275.13,526488.48,36.13
182275.13,526398.48,34.09
182275.13,526308.48,28.74
182275.13,526218.48,26.08
182275.13,526128.48,28.4
182275.13,526038.48,32.2
182275.13,525948.48,32.06
182275.13,525858.48,27.91
182275.13,525768.48,24.83
182275.13,525678.48,22.79
182275.13,525588.48,20.74
182275.13,525498.48,18.2
182275.13,525408.48,15.55
182275.13,525318.48,13.75
182275.13,525228.48,12.45
182275.13,525138.48,11.25
182275.13,525048.48,10.19
182275.13,524958.48,10.11
182275.13,524868.48,14.1
182275.13,524778.48,26.15
182275.13,524688.48,42.99
182275.13,524598.48,53.94
182275.13,524508.48,55.14
182275.13,524418.48,51.5
182275.13,524328.48,46.91
182275.13,524238.48,43.28
182275.13,524148.48,42.58
182275.13,524058.48,41.29
182275.13,523968.48,37.03
182275.13,523878.48,35.55
182275.13,523788.48,37.54
182275.13,523698.48,34.58
182275.13,523608.48,29.73
182275.13,523518.48,32.9
182275.13,523428.48,37.76
182275.13,523338.48,35.1
182275.13,523248.48,29.14
182275.13,523158.48,26.78
182275.13,523068.48,24.59
182275.13,522978.48,17.85
182275.13,522888.48,10.38
182275.13,522798.48,7.29
182275.13,522708.48,6.3
182275.13,522618.48,5.93
182275.13,522528.48,6.03
182275.13,522438.48,6.53
182275.13,522348.48,7.04
182275.13,522258.48,6.92
182275.13,522168.48,6.29
182275.13,522078.48,5.85
182275.13,521988.48,5.06
182275.13,521898.48,3.12
182275.13,521808.48,1.08
182275.13,521718.48,0.22
182275.13,521628.48,0.1
182275.13,521538.48,0.15
182275.13,521448.48,0.41
182275.13,521358.48,1.07
182275.13,521268.48,1.84
182275.13,521178.48,2.18
182275.13,521088.48,2.18
182275.13,520998.48,2.11
182275.13,520908.48,2.07
182275.13,520818.48,2.09
182275.13,520728.48,2.08
182275.13,520638.48,2.11
182275.13,520548.48,2.32
182275.13,520458.48,2.58
182275.13,520368.48,2.66
182275.13,520278.48,2.67
182275.13,520188.48,2.75
182275.13,520098.48,2.99
182275.13,520008.48,3.6
182275.13,519918.48,4.51
182275.13,519828.48,4.48
182275.13,519738.48,3.35
182275.13,519648.48,2.77
182275.13,519558.48,2.75
182275.13,519468.48,2.78
182275.13,519378.48,2.71
182275.13,519288.48,2.6
182275.13,519198.48,2.55
182275.13,519108.48,2.99
182275.13,519018.48,4.74
182275.13,518928.48,8.43
182275.13,518838.48,13.09
182275.13,518748.48,15.6
182275.13,518658.48,15.67
182275.13,518568.48,16.64
182275.13,518478.48,18.35
182275.13,518388.48,19.51
182275.13,518298.48,20.86
182275.13,518208.48,21.42
182275.13,518118.48,18.13
182275.13,518028.48,14.78
182275.13,517938.48,12.51
182275.13,517848.48,10.38
182275.13,517758.48,10.38
182275.13,517668.48,15.77
182275.13,517578.48,26.46
182275.13,517488.48,33.42
182275.13,517398.48,30.79
182275.13,517308.48,24.2
182275.13,517218.48,16.53
182275.13,517128.48,10.44
182275.13,517038.48,10.22
182275.13,516948.48,15.92
182275.13,516858.48,22.23
182275.13,516768.48,24.05
182365.13,544488.48,91.48
182365.13,544398.48,97.95
182365.13,544308.48,105.14
182365.13,544218.48,116.86
182365.13,544128.48,128.34
182365.13,544038.48,127.43
182365.13,543948.48,117.76
182365.13,543858.48,106.08
182365.13,543768.48,94.68
182365.13,543678.48,87.03
182365.13,543588.48,84.81
182365.13,543498.48,79.27
182365.13,543408.48,67.76
182365.13,543318.48,58.35
182365.13,543228.48,56.11
182365.13,543138.48,60.06
182365.13,543048.48,64.28
182365.13,542958.48,64.58
182365.13,542868.48,60.05
182365.13,542778.48,51.17
182365.13,542688.48,42.09
182365.13,542598.48,37.06
182365.13,542508.48,35.88
182365.13,542418.48,36.08
182365.13,542328.48,35.5
182365.13,542238.48,34.98
182365.13,542148.48,36.09
182365.13,542058.48,39.82
182365.13,541968.48,44.7
182365.13,541878.48,47.8
182365.13,541788.48,48.32
182365.13,541698.48,47.29
182365.13,541608.48,46.84
182365.13,541518.48,47.78
182365.13,541428.48,49.79
182365.13,541338.48,52.22
182365.13,541248.48,54.96
182365.13,541158.48,58.54
182365.13,541068.48,62.55
182365.13,540978.48,66.68
182365.13,540888.48,71.5
182365.13,540798.48,77.83
182365.13,540708.48,83.74
182365.13,540618.48,85.19
182365.13,540528.48,83.24
182365.13,540438.48,80.64
182365.13,540348.48,78.08
182365.13,540258.48,75.33
182365.13,540168.48,69.07
182365.13,540078.48,60.9
182365.13,539988.48,54.33
182365.13,539898.48,49.37
182365.13,539808.48,45.7
182365.13,539718.48,44.71
182365.13,539628.48,46.46
182365.13,539538.48,46.77
182365.13,539448.48,41.93
182365.13,539358.48,35.67
182365.13,539268.48,31.73
182365.13,539178.48,29.85
182365.13,539088.48,29.69
182365.13,538998.48,30.82
182365.13,538908.48,31.73
182365.13,538818.48,31
182365.13,538728.48,28.43
182365.13,538638.48,26.13
182365.13,538548.48,25.82
182365.13,538458.48,26.57
182365.13,538368.48,27.08
182365.13,538278.48,26.39
182365.13,538188.48,24.91
182365.13,538098.48,22.58
182365.13,538008.48,19.44
182365.13,537918.48,16.51
182365.13,537828.48,14.75
182365.13,537738.48,13.44
182365.13,537648.48,12.46
182365.13,537558.48,11.87
182365.13,537468.48,11.01
182365.13,537378.48,9.67
182365.13,537288.48,8.48
182365.13,537198.48,7.67
182365.13,537108.48,7.11
182365.13,537018.48,6.67
182365.13,536928.48,6.37
182365.13,536838.48,6.64
182365.13,536748.48,7.53
182365.13,536658.48,7.86
182365.13,536568.48,6.98
182365.13,536478.48,6.16
182365.13,536388.48,5.81
182365.13,536298.48,5.78
182365.13,536208.48,5.94
182365.13,536118.48,5.98
182365.13,536028.48,5.94
182365.13,535938.48,5.89
182365.13,535848.48,5.73
182365.13,535758.48,5.42
182365.13,535668.48,4.97
182365.13,535578.48,4.63
182365.13,535488.48,4.46
182365.13,535398.48,4.32
182365.13,535308.48,4.23
182365.13,535218.48,4.2
182365.13,535128.48,4.2
182365.13,535038.48,4.2
182365.13,534948.48,4.19
182365.13,534858.48,4.25
182365.13,534768.48,4.42
182365.13,534678.48,4.73
182365.13,534588.48,5.02
182365.13,534498.48,4.91
182365.13,534408.48,4.43
182365.13,534318.48,4.05
182365.13,534228.48,3.97
182365.13,534138.48,4.08
182365.13,534048.48,4.21
182365.13,533958.48,4.25
182365.13,533868.48,4.28
182365.13,533778.48,4.38
182365.13,533688.48,4.63
182365.13,533598.48,5.58
182365.13,533508.48,7.91
182365.13,533418.48,10.54
182365.13,533328.48,11.34
182365.13,533238.48,10.33
182365.13,533148.48,8.78
182365.13,533058.48,7.33
182365.13,532968.48,6.56
182365.13,532878.48,7.26
182365.13,532788.48,8.46
182365.13,532698.48,7.66
182365.13,532608.48,5.49
182365.13,532518.48,4.61
182365.13,532428.48,4.28
182365.13,532338.48,4.39
182365.13,532248.48,5.76
182365.13,532158.48,8.44
182365.13,532068.48,8.58
182365.13,531978.48,5.61
182365.13,531888.48,4.65
182365.13,531798.48,5.32
182365.13,531708.48,6.13
182365.13,531618.48,8.53
182365.13,531528.48,14.2
182365.13,531438.48,18.31
182365.13,531348.48,18.54
182365.13,531258.48,20.53
182365.13,531168.48,27.21
182365.13,531078.48,36.64
182365.13,530988.48,44.18
182365.13,530898.48,48.98
182365.13,530808.48,53.36
182365.13,530718.48,57.75
182365.13,530628.48,61.77
182365.13,530538.48,65.83
182365.13,530448.48,66.63
182365.13,530358.48,58.86
182365.13,530268.48,45.71
182365.13,530178.48,36.31
182365.13,530088.48,37.02
182365.13,529998.48,45.54
182365.13,529908.48,52.85
182365.13,529818.48,47.5
182365.13,529728.48,35.44
182365.13,529638.48,33.74
182365.13,529548.48,40.59
182365.13,529458.48,48.19
182365.13,529368.48,54.16
182365.13,529278.48,58.25
182365.13,529188.48,57.56
182365.13,529098.48,53.75
182365.13,529008.48,52.21
182365.13,528918.48,55.52
182365.13,528828.48,59.92
182365.13,528738.48,61.72
182365.13,528648.48,57.2
182365.13,528558.48,50.48
182365.13,528468.48,48.44
182365.13,528378.48,51.57
182365.13,528288.48,51.67
182365.13,528198.48,45.48
182365.13,528108.48,38.68
182365.13,528018.48,35.04
182365.13,527928.48,34.15
182365.13,527838.48,37.83
182365.13,527748.48,46.34
182365.13,527658.48,52.76
182365.13,527568.48,50.55
182365.13,527478.48,42.8
182365.13,527388.48,37.65
182365.13,527298.48,37.51
182365.13,527208.48,36.5
182365.13,527118.48,32.3
182365.13,527028.48,29.98
182365.13,526938.48,30.24
182365.13,526848.48,29.31
182365.13,526758.48,26.58
182365.13,526668.48,24.59
182365.13,526578.48,26.05
182365.13,526488.48,28.5
182365.13,526398.48,27.74
182365.13,526308.48,24.48
182365.13,526218.48,21.58
182365.13,526128.48,22.28
182365.13,526038.48,26.56
182365.13,525948.48,28.23
182365.13,525858.48,25.58
182365.13,525768.48,23.39
182365.13,525678.48,21.79
182365.13,525588.48,19.73
182365.13,525498.48,16.67
182365.13,525408.48,13.85
182365.13,525318.48,12.31
182365.13,525228.48,11.09
182365.13,525138.48,9.97
182365.13,525048.48,9.25
182365.13,524958.48,9.4
182365.13,524868.48,12.87
182365.13,524778.48,23.31
182365.13,524688.48,37.46
182365.13,524598.48,46.45
182365.13,524508.48,50.2
182365.13,524418.48,53.29
182365.13,524328.48,54.83
182365.13,524238.48,53.66
182365.13,524148.48,51.25
182365.13,524058.48,47.02
182365.13,523968.48,42.96
182365.13,523878.48,44.84
182365.13,523788.48,48.9
182365.13,523698.48,45.45
182365.13,523608.48,37.87
182365.13,523518.48,35.72
182365.13,523428.48,34.98
182365.13,523338.48,31.16
182365.13,523248.48,27.99
182365.13,523158.48,26.14
182365.13,523068.48,22.99
182365.13,522978.48,17.45
182365.13,522888.48,11.7
182365.13,522798.48,8.85
182365.13,522708.48,7.37
182365.13,522618.48,6.31
182365.13,522528.48,5.78
182365.13,522438.48,5.85
182365.13,522348.48,6.22
182365.13,522258.48,6.27
182365.13,522168.48,5.97
182365.13,522078.48,5.62
182365.13,521988.48,4.51
182365.13,521898.48,2.37
182365.13,521808.48,0.61
182365.13,521718.48,0.13
182365.13,521628.48,0.11
182365.13,521538.48,0.2
182365.13,521448.48,0.51
182365.13,521358.48,1.06
182365.13,521268.48,1.63
182365.13,521178.48,1.87
182365.13,521088.48,1.82
182365.13,520998.48,1.86
182365.13,520908.48,1.92
182365.13,520818.48,1.95
182365.13,520728.48,1.96
182365.13,520638.48,2.09
182365.13,520548.48,2.36
182365.13,520458.48,2.63
182365.13,520368.48,2.78
182365.13,520278.48,2.86
182365.13,520188.48,3.02
182365.13,520098.48,3.46
182365.13,520008.48,4.4
182365.13,519918.48,5.57
182365.13,519828.48,5.41
182365.13,519738.48,3.88
182365.13,519648.48,3.03
182365.13,519558.48,2.92
182365.13,519468.48,2.9
182365.13,519378.48,2.77
182365.13,519288.48,2.68
182365.13,519198.48,2.67
182365.13,519108.48,2.84
182365.13,519018.48,4.19
182365.13,518928.48,7.82
182365.13,518838.48,11.3
182365.13,518748.48,10.78
182365.13,518658.48,8.81
182365.13,518568.48,9.37
182365.13,518478.48,11.11
182365.13,518388.48,13.66
182365.13,518298.48,18.01
182365.13,518208.48,20.55
182365.13,518118.48,17.67
182365.13,518028.48,14.21
182365.13,517938.48,12.36
182365.13,517848.48,10.89
182365.13,517758.48,11.62
182365.13,517668.48,19.62
182365.13,517578.48,32.84
182365.13,517488.48,38.99
182365.13,517398.48,32.84
182365.13,517308.48,23.89
182365.13,517218.48,16.51
182365.13,517128.48,11.08
182365.13,517038.48,10.79
182365.13,516948.48,16.84
182365.13,516858.48,24.9
182365.13,516768.48,29.13
182455.13,544488.48,95.49
182455.13,544398.48,97.54
182455.13,544308.48,100.61
182455.13,544218.48,109.43
182455.13,544128.48,115.14
182455.13,544038.48,107.65
182455.13,543948.48,98.36
182455.13,543858.48,92.75
182455.13,543768.48,84.87
182455.13,543678.48,75.77
182455.13,543588.48,74.04
182455.13,543498.48,72.93
182455.13,543408.48,64.78
182455.13,543318.48,55.49
182455.13,543228.48,51.22
182455.13,543138.48,53
182455.13,543048.48,56.8
182455.13,542958.48,58.01
182455.13,542868.48,55.64
182455.13,542778.48,49.24
182455.13,542688.48,41.35
182455.13,542598.48,36.01
182455.13,542508.48,33.57
182455.13,542418.48,33.15
182455.13,542328.48,33.3
182455.13,542238.48,34.33
182455.13,542148.48,36.98
182455.13,542058.48,41.96
182455.13,541968.48,47.73
182455.13,541878.48,51.41
182455.13,541788.48,53.14
182455.13,541698.48,53.72
182455.13,541608.48,53.97
182455.13,541518.48,54.74
182455.13,541428.48,56.53
182455.13,541338.48,59.29
182455.13,541248.48,62.59
182455.13,541158.48,65.82
182455.13,541068.48,69.01
182455.13,540978.48,74.13
182455.13,540888.48,83.9
182455.13,540798.48,97.55
182455.13,540708.48,106.91
182455.13,540618.48,103.18
182455.13,540528.48,91.33
182455.13,540438.48,82.03
182455.13,540348.48,77.1
182455.13,540258.48,74.9
182455.13,540168.48,71.6
182455.13,540078.48,65.82
182455.13,539988.48,59.4
182455.13,539898.48,54.18
182455.13,539808.48,51.62
182455.13,539718.48,53.34
182455.13,539628.48,57.64
182455.13,539538.48,57.52
182455.13,539448.48,48.29
182455.13,539358.48,38.56
182455.13,539268.48,33.48
182455.13,539178.48,30.12
182455.13,539088.48,27.58
182455.13,538998.48,26.9
182455.13,538908.48,27.53
182455.13,538818.48,28.09
182455.13,538728.48,27.12
182455.13,538638.48,25.46
182455.13,538548.48,24.76
182455.13,538458.48,25.57
182455.13,538368.48,26.87
182455.13,538278.48,26.85
182455.13,538188.48,25.68
182455.13,538098.48,23.65
182455.13,538008.48,21.08
182455.13,537918.48,18.56
182455.13,537828.48,16.74
182455.13,537738.48,15.35
182455.13,537648.48,14.44
182455.13,537558.48,13.81
182455.13,537468.48,12.48
182455.13,537378.48,10.6
182455.13,537288.48,9.33
182455.13,537198.48,8.87
182455.13,537108.48,8.43
182455.13,537018.48,7.65
182455.13,536928.48,7.05
182455.13,536838.48,7.46
182455.13,536748.48,8.39
182455.13,536658.48,8.25
182455.13,536568.48,7
182455.13,536478.48,6.2
182455.13,536388.48,5.8
182455.13,536298.48,5.63
182455.13,536208.48,5.51
182455.13,536118.48,5.42
182455.13,536028.48,5.48
182455.13,535938.48,5.57
182455.13,535848.48,5.52
182455.13,535758.48,5.26
182455.13,535668.48,4.79
182455.13,535578.48,4.41
182455.13,535488.48,4.3
182455.13,535398.48,4.26
182455.13,535308.48,4.24
182455.13,535218.48,4.22
182455.13,535128.48,4.21
182455.13,535038.48,4.2
182455.13,534948.48,4.29
182455.13,534858.48,4.57
182455.13,534768.48,4.91
182455.13,534678.48,5.06
182455.13,534588.48,4.88
182455.13,534498.48,4.39
182455.13,534408.48,4.08
182455.13,534318.48,4.05
182455.13,534228.48,4.1
182455.13,534138.48,4.19
182455.13,534048.48,4.25
182455.13,533958.48,4.3
182455.13,533868.48,4.74
182455.13,533778.48,5.8
182455.13,533688.48,6.72
182455.13,533598.48,7.45
182455.13,533508.48,9.76
182455.13,533418.48,13.27
182455.13,533328.48,15.29
182455.13,533238.48,14.72
182455.13,533148.48,12.97
182455.13,533058.48,11.19
182455.13,532968.48,10.08
182455.13,532878.48,10.28
182455.13,532788.48,10.96
182455.13,532698.48,9.44
182455.13,532608.48,6.48
182455.13,532518.48,5.39
182455.13,532428.48,5.29
182455.13,532338.48,5.46
182455.13,532248.48,6.47
182455.13,532158.48,9.24
182455.13,532068.48,10.03
182455.13,531978.48,7.11
182455.13,531888.48,5.47
182455.13,531798.48,6.03
182455.13,531708.48,6.45
182455.13,531618.48,7.35
182455.13,531528.48,10.96
182455.13,531438.48,14.06
182455.13,531348.48,14.99
182455.13,531258.48,16.9
182455.13,531168.48,21.21
182455.13,531078.48,27.48
182455.13,530988.48,34.49
182455.13,530898.48,41.65
182455.13,530808.48,49.74
182455.13,530718.48,57.31
182455.13,530628.48,60.97
182455.13,530538.48,60.44
182455.13,530448.48,57.03
182455.13,530358.48,50.46
182455.13,530268.48,40.2
182455.13,530178.48,31.43
182455.13,530088.48,33.72
182455.13,529998.48,42.96
182455.13,529908.48,47.7
182455.13,529818.48,40.85
182455.13,529728.48,30.54
182455.13,529638.48,29.52
182455.13,529548.48,35.34
182455.13,529458.48,42.11
182455.13,529368.48,47.62
182455.13,529278.48,50.2
182455.13,529188.48,47.95
182455.13,529098.48,43.68
182455.13,529008.48,42
182455.13,528918.48,44.97
182455.13,528828.48,49.49
182455.13,528738.48,51.87
182455.13,528648.48,48.98
182455.13,528558.48,44.48
182455.13,528468.48,43.91
182455.13,528378.48,46.94
182455.13,528288.48,47.25
182455.13,528198.48,43.02
182455.13,528108.48,38.88
182455.13,528018.48,36.7
182455.13,527928.48,35.1
182455.13,527838.48,37.06
182455.13,527748.48,45.15
182455.13,527658.48,52.82
182455.13,527568.48,52.61
182455.13,527478.48,45.24
182455.13,527388.48,39.99
182455.13,527298.48,39.71
182455.13,527208.48,37.35
182455.13,527118.48,31.28
182455.13,527028.48,27.93
182455.13,526938.48,28.93
182455.13,526848.48,31.72
182455.13,526758.48,30.85
182455.13,526668.48,25.41
182455.13,526578.48,22.01
182455.13,526488.48,21.67
182455.13,526398.48,22.18
182455.13,526308.48,21.77
182455.13,526218.48,19.2
182455.13,526128.48,17.86
182455.13,526038.48,21.1
182455.13,525948.48,23.49
182455.13,525858.48,22.61
182455.13,525768.48,21.92
182455.13,525678.48,21.23
182455.13,525588.48,19.44
182455.13,525498.48,16.26
182455.13,525408.48,13.45
182455.13,525318.48,12.1
182455.13,525228.48,10.79
182455.13,525138.48,9.47
182455.13,525048.48,8.82
182455.13,524958.48,8.91
182455.13,524868.48,10.79
182455.13,524778.48,16.65
182455.13,524688.48,24.64
182455.13,524598.48,30.16
182455.13,524508.48,36.37
182455.13,524418.48,47.88
182455.13,524328.48,59.51
182455.13,524238.48,65.16
182455.13,524148.48,63.49
182455.13,524058.48,54.18
182455.13,523968.48,45.24
182455.13,523878.48,45.97
182455.13,523788.48,51.22
182455.13,523698.48,51.88
182455.13,523608.48,46.4
182455.13,523518.48,40.07
182455.13,523428.48,34
182455.13,523338.48,27.97
182455.13,523248.48,23.9
182455.13,523158.48,21.47
182455.13,523068.48,19.51
182455.13,522978.48,18.28
182455.13,522888.48,17.05
182455.13,522798.48,15.07
182455.13,522708.48,11.99
182455.13,522618.48,8.43
182455.13,522528.48,6.28
182455.13,522438.48,6.06
182455.13,522348.48,6.46
182455.13,522258.48,6.49
182455.13,522168.48,6.1
182455.13,522078.48,5.5
182455.13,521988.48,4.04
182455.13,521898.48,1.9
182455.13,521808.48,0.43
182455.13,521718.48,0.1
182455.13,521628.48,0.12
182455.13,521538.48,0.28
182455.13,521448.48,0.77
182455.13,521358.48,1.43
182455.13,521268.48,1.78
182455.13,521178.48,1.62
182455.13,521088.48,1.35
182455.13,520998.48,1.42
182455.13,520908.48,1.6
182455.13,520818.48,1.77
182455.13,520728.48,1.96
182455.13,520638.48,2.24
182455.13,520548.48,2.49
182455.13,520458.48,2.77
182455.13,520368.48,3.04
182455.13,520278.48,3.26
